_id,_class,_origin,date,main.humidity,main.temp,main.pressure,rain.1h,snow.1h,weather.main,weather.icon,wind.speed,apiaryName,apiaryId
5e0c6764dc300552685f8a5e,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T08:33:00.000Z,81,8.61,1033,0,0,Clouds,04d,3.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0c7563dc3005537eb5f85b,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T09:32:42.000Z,70,9.09,1033,0,0,Clouds,04d,4.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0c8374dc3005549e9c4a0c,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T10:32:44.000Z,71,10.73,1033,0,0,Clouds,04d,3.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0c91ccdc300555fec6ff41,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T11:33:48.000Z,62,12.08,1032,0,0,Clouds,02d,3.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0c9fdfdc3005575b1f2f6d,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T12:34:23.000Z,62,11.7,1031,0,0,Clouds,02d,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0cada4dc30055884dbe429,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T13:30:14.000Z,62,12.03,1031,0,0,Clouds,04d,2.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0cbbc2dc30055990598c08,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T14:33:22.000Z,62,12.43,1031,0,0,Clouds,04d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0cc9c2dc30055aba45e221,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T15:32:42.000Z,66,11.4,1031,0,0,Clouds,04d,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0cd7d3dc30055bd6931f37,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T16:33:07.000Z,81,9.76,1031,0,0,Clouds,04n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0ce5f8dc30055ce3dd26c8,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T17:33:28.000Z,81,8.58,1031,0,0,Clouds,04n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0cf3f9dc30055e3333534c,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T18:31:35.000Z,86,7.39,1031,0,0,Clear,01n,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0d0208dc30055f473e35a0,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T19:32:48.000Z,93,6.25,1031,0,0,Clear,01n,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0d101cdc3005605bfe71a3,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T20:32:52.000Z,93,5.61,1031,0,0,Clear,01n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0d1e25dc300561a90b2eb7,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T21:32:44.000Z,93,4.83,1031,0,0,Clear,01n,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0d2c37dc300562b852d25c,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T22:32:44.000Z,93,4.67,1030,0,0,Clear,01n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0d3a3edc300563c405be0c,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-01T23:32:38.000Z,93,4.25,1030,0,0,Clear,01n,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0d4858dc300564e5991ec6,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T00:33:12.000Z,93,3.63,1029,0,0,Clear,01n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0d5664dc300565f47083f3,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T01:32:44.000Z,89,3.25,1029,0,0,Clear,01n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0d647edc300566ff928c18,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T02:33:18.000Z,89,2.85,1029,0,0,Clear,01n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0d7295dc30056804e7f841,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T03:33:01.000Z,100,2.59,1028,0,0,Clear,01n,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0d8103dc300569fc038700,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T04:30:15.000Z,88,2.68,1028,0,0,Clear,01n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0d9052dc30056bb81df918,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T05:37:23.000Z,88,2.04,1028,0,0,Clear,01n,3.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0d9cbadc30056cd9eb99c1,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T06:32:50.000Z,76,2.29,1028,0,0,Clear,01n,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0daacddc30056de1e136d8,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T07:30:14.000Z,86,3.09,1028,0,0,Clear,01d,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0db8ecdc30056f0e28357d,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T08:33:07.000Z,80,3.26,1028,0,0,Clear,01d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0dc6eadc30057041278693,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T09:32:48.000Z,65,7.6,1028,0,0,Clouds,02d,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0dd502dc30057177313497,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T10:32:56.000Z,58,10.42,1027,0,0,Clouds,02d,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0de374dc300572fa469418,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T11:34:27.000Z,54,12.12,1026,0,0,Clouds,02d,1.77,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0df170dc30057482090261,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T12:34:14.000Z,62,13.15,1026,0,0,Clouds,04d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0dff41dc300575b0c9e264,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T13:30:14.000Z,67,13.67,1026,0,0,Clouds,04d,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0e0d45dc3005770553a99b,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T14:32:59.000Z,71,13.6,1026,0,0,Clouds,04d,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0e1b4cdc30057837dae7e2,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T15:32:51.000Z,71,12.48,1026,0,0,Clouds,04d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0e295adc30057957644d6a,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T16:32:49.000Z,81,10.21,1026,0,0,Clouds,04n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0e3767dc30057a7c21b457,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T17:32:46.000Z,87,9.11,1027,0,0,Clouds,04n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0e457edc30057bcc1b7afe,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T18:32:53.000Z,93,7.97,1028,0,0,Clouds,04n,0.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0e538bdc30057cf7d3be68,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T19:32:50.000Z,93,7.33,1028,0,0,Clouds,04n,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0e619ddc30057e33a6d9f0,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T20:32:53.000Z,93,7.32,1028,0,0,Clouds,04n,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0e6faddc30057f52ce959d,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T21:32:53.000Z,93,7.2,1028,0,0,Clouds,04n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0e7db3dc300501a7276049,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T22:33:06.000Z,93,6.8,1028,0,0,Clouds,04n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0e8bd4dc300502f128fe2a,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-02T23:32:59.000Z,100,5.67,1029,0,0,Clouds,04n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0e99d7dc30050444f1fdda,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T00:30:15.000Z,93,6.4,1029,0,0,Clouds,04n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0ea7f2dc300505740a9f18,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T01:30:15.000Z,100,5.52,1030,0,0,Clouds,04n,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0eb5f9dc3005069ee806af,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T02:32:49.000Z,100,6.23,1030,0,0,Clouds,04n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0ec40fdc300507c7f87379,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T03:32:55.000Z,93,6.2,1030,0,0,Clouds,04n,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0ed2a0dc300509e58ecc1f,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T04:35:03.000Z,93,5.69,1030,0,0,Clouds,03n,3.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0ee1ffdc30050bf83da892,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T05:40:22.000Z,100,5.45,1030,0,0,Clouds,04n,3.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0eee3edc30050cede5da10,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T06:32:53.000Z,100,4.97,1031,0,0,Clouds,04n,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0efc53dc30050e06ab2a4f,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T07:33:23.000Z,93,5.15,1031,0,0,Mist,50d,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0f0a64dc30050f43eef1ac,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T08:32:59.000Z,93,6.88,1031,0,0,Clouds,04d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0f187cdc3005105282b0b4,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T09:33:03.000Z,100,8.61,1033,0,0,Clouds,04d,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0f2687dc3005117b3f2a34,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T10:33:01.000Z,81,9.67,1033,0,0,Clouds,04d,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0f34e1dc3005130459899f,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T11:34:41.000Z,76,10.76,1032,0,0,Clouds,04d,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0f42f7dc300514666a3223,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T12:34:20.000Z,71,11.38,1032,0,0,Clouds,04d,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0f50acdc3005158120a058,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T13:32:51.000Z,66,11.38,1032,0,0,Clouds,04d,3.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0f5ec3dc300516880eec6d,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T14:32:57.000Z,71,11.62,1032,0,0,Clouds,04d,2.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0f6cd1dc3005179189edcc,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T15:26:55.000Z,76,11.43,1032,0,0,Clouds,04d,4.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0f7aecdc300518c55b6c8f,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T16:33:06.000Z,93,10.24,1033,0,0,Rain,10n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0f88f9dc300519de0b7c4e,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T17:33:04.000Z,93,10.13,1034,0,0,Clouds,04n,2.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0f970ddc30051b229b37ba,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T18:33:08.000Z,93,10.13,1034,0,0,Clouds,04n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0fa509dc30051c5003f7f6,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T19:33:13.000Z,93,9.48,1034,0,0,Clouds,04n,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0fb32edc30051d79555d38,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T20:33:09.000Z,93,9.25,1035,0,0,Clouds,03n,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0fc122dc30051e825c5f7b,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T21:32:41.000Z,100,8.99,1035,0,0,Clouds,04n,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0fcf36dc30051f950aa09d,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T22:32:45.000Z,93,8.99,1035,0,0,Clouds,04n,2.92,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0fdd44dc300520a74a9eda,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-03T23:32:43.000Z,100,8.34,1035,0,0,Clouds,04n,2.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0feb5edc300521ce840f13,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T00:32:15.000Z,93,8.08,1035,0,0,Drizzle,09n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e0ff970dc300522d949809f,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T01:33:20.000Z,93,7.6,1035,0,0,Clouds,04n,2.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e100784dc300524140decdf,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T02:32:58.000Z,100,7.86,1035,0,0,Clouds,03n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e101595dc300525205e80c2,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T03:33:25.000Z,100,7.63,1035,0,0,Fog,50n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e102434dc3005271bd5ec16,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T04:35:22.000Z,93,7.17,1035,0,0,Fog,50n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e10337adc30052904140e88,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T05:40:18.000Z,100,7.39,1035,0,0,Drizzle,09n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e103fc2dc300529e7f7d910,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T06:33:22.000Z,100,7.15,1036,0,0,Rain,10n,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e104dd5dc30052aefc7cc61,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T07:33:25.000Z,100,7.38,1036,0,0,Drizzle,09d,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e105beadc30052c01ef1d79,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T08:33:05.000Z,100,9.05,1037,0,0,Mist,50d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e1069e7dc30052d3180b11a,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T09:32:46.000Z,100,10.35,1037,0,0,Drizzle,09d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e10780edc30052e3be80b84,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T10:33:08.000Z,100,11.2,1037,0,0,Mist,50d,1.63,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e10867adc30052f7c33c0b4,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T11:34:32.000Z,87,11.5,1037,0,0,Clouds,03d,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e109479dc300530f197b0a6,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T12:34:10.000Z,81,11.7,1036,0,0,Clouds,04d,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e10a23bdc30053214372761,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T13:30:15.000Z,87,11.68,1035,0,0,Clouds,04d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e10b047dc3005332114519a,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T14:33:01.000Z,76,11.03,1035,0,0,Clouds,04d,2.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e10be54dc30053432e85139,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T15:32:59.000Z,87,10.91,1036,0,0,Clouds,04d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e10cc6cdc3005354e26fff8,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T16:33:32.000Z,81,9.96,1036,0,0,Clouds,04n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e10da71dc3005366a49fe89,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T17:32:55.000Z,93,9.07,1036,0,0,Clouds,04n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e10e894dc300537b98c6786,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T18:33:09.000Z,87,8.81,1036,0,0,Clouds,04n,3.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e10f68fdc300538e90f57b4,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T19:24:34.000Z,87,7.94,1036,0,0,Clouds,04n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e1104a1dc30053a09e6863b,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T20:32:56.000Z,93,8.09,1036,0,0,Clouds,04n,0.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e1112aadc30053b3f0c67d0,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T21:32:49.000Z,93,7.68,1036,0,0,Clouds,04n,0.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e1120c3dc30053c58899a7f,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T22:30:15.000Z,93,6.81,1036,0,0,Clouds,03n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e112ecddc30053d9375b967,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-04T23:30:15.000Z,100,6.4,1036,0,0,Clouds,04n,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e113cf1dc30053f18cacd34,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-05T00:33:11.000Z,100,5.76,1035,0,0,Clouds,04n,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e114af9dc30054030ca9bb5,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-05T01:33:04.000Z,100,5.14,1035,0,0,Clear,01n,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e115906dc300541476f171d,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-05T02:33:26.000Z,100,4.76,1035,0,0,Fog,50n,1.49,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e11671ddc3005425de360e5,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-05T03:30:14.000Z,100,4.74,1035,0,0,Fog,50n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e1175abdc300544a9b396b1,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-05T04:35:07.000Z,100,4.33,1034,0,0,Fog,50n,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e118513dc3005468dc3b82c,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-05T05:40:42.000Z,100,3.92,1034,0,0,Fog,50n,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e11914ddc30054772afec9e,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-05T06:33:08.000Z,100,3.94,1034,0,0,Mist,50n,2.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e119f57dc300548928b1441,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-05T07:33:03.000Z,100,3.45,1034,0,0,Fog,50d,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e11ad6edc300549a531744d,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-05T08:33:08.000Z,100,3.4,1034,0,0,Fog,50d,2.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e11bb7bdc30054aebcebb72,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-01-05T09:33:06.000Z,100,4.84,1034,0,0,Fog,50d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
